item_name,item_price,item_gender,item_img,item_web_listing
AE Laidback Luxe Heavyweight Graphic Hoodie,$29.97,men,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQyAiXqjJ-xAZa_PvokQvOoJbyg662Uw-02r-42DK5EuhjLcgvIK7mXow1vV-RsxSww0CNa9NxarhGpW2BuCuzp7JtVZzkr,https://www.ae.com/us/en/p/men/men/matching-sets/ae-laidback-luxe-heavyweight-graphic-hoodie/0193_2721_410?menu=cat4840004
AE Laidback Luxe Heavyweight Hoodie,$23.98,men,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcR3_VB8hdcWB-GzF3pFnTYwvEWXmm-SoOOL27Un2SNSzQPo1VkjahTaeZdueSLP3rSNnTa4oi6POUjPuYc20yBrfeI7aETgbA,https://www.ae.com/us/en/p/men/hoodies-sweatshirts/pullover-hoodies-sweatshirts-/ae-laidback-luxe-heavyweight-hoodie/0193_2810_410?menu=cat4840004&sty_de_label=%0A++++++stylitics-data-enrichment-control%0A++++
AE Men's 24/7 Hoodie,$29.97,men,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRtEvqrQUIh5LKBNdajCYk_JVdmHnFCF6YoC2fONqtlhUcXILjCJzbVnHUWTvepj3PZhVJq6ikqztLafDgh0bifPCjyErEu7Q,https://www.ae.com/us/en/p/men/activewear/tops/ae-24/7-hoodie/0195_2448_029?menu=cat4840004
AE Men's Graphic Fleece Hoodie,$45.46,men,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcR4opRUWIfhyD7zx_8keD793PNa-ToGfnJShQ5ufUTWbV4SARxb59Rfs_6OVp_vMjjnIvPr2nsxvVk3HgM5vSnCR_dnA7b6,https://www.ae.com/us/en/p/men/graphic-tops/ae-logo-graphics/ae-graphic-fleece-hoodie/0193_2831_212?menu=cat4840004
AE Men's Laidback Luxe Heavyweight Hoodie,$29.97,men,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRxuXNIlbjK9N6iYTvp2QGwLNw4_7X1S810DfdbctDs_R_hXJhIGuUuSBlYg32YpObY5SeVMo6ZkWs6UXF2ODw7a5uLn5vx,https://www.ae.com/us/en/p/men/men/matching-sets/ae-laidback-luxe-heavyweight-hoodie/0193_2720_347?menu=cat4840004
AE Men's Lightweight Fleece Hoodie,$34.96,men,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSpDSrGPTtsWm53uIj2VgcTkX9oy57PEpRHR9-6aGqdGMIwB-eUSnsKC3qsoy6EaaeObH-4GT5B5ufYtloVX_EgqX-RgWjHog,https://www.ae.com/us/en/p/men/graphic-tops/ae-logo-graphics/ae-lightweight-logo-fleece-hoodie/1192_2849_311?menu=cat4840004
AE Men's Lightweight Icon Hoodie,$27.96,men,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRrHoVJjMJp5bvp2iYM5RZNNmOmEfjyov_J7mcylg_Kz-hb7CQhLn5Ds90jgLagTS6hguuFIYRF3pxpPrCraH4b2PgGOkwEYg,https://www.ae.com/us/en/p/men/t-shirts/graphic-tees/ae-lightweight-icon-logo-graphic-hoodie-t-shirt/1175_5712_613?menu=cat4840004
AE NYC Graphic Hoodie,$41.96,men,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcT8-KO8QVopbGE-IM_umnnGm6onjnlD3Sb4rGYE9uEPhLwvrS4SVkHtBBI2dX4EQWwjxd3Jv2WpFbPOHUmwaCR5RVNNPV1B,https://www.ae.com/us/en/p/men/hoodies-sweatshirts/graphic-hoodies-sweatshirts/ae-nyc-graphic-hoodie/0193_2957_106?menu=cat4840004&sty_de_label=%0A++++++stylitics-data-enrichment-test%0A++++
AE Women's Everyday Luxe Graphic Hoodie,$45.46,women,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcT2ieud1dvcm0K9UzfvjgxTtGUO2A_wVUtNfShwz8gWjePnwOWUqba39iqHUq0Na9vyjDjaFv1Flxs9nCXduVtCPnShRz4gXQ,https://www.ae.com/us/en/p/women/graphic-tops/destination-graphics/ae-everyday-luxe-graphic-hoodie/0456_1019_410?menu=cat4840004
AE Women's Everyday Luxe Hoodie,$25.98,women,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcT2FNAC7_dL9UIHSB-i8P0KT_Gem63v0xsv3TCo_C8JycNLu3v7FpKP2Kfvvk5mniLkYzriBUF44fynu2w3PFPXslDMi-xC,https://www.ae.com/us/en/p/women/graphic-tops/ae-logo-graphics/ae-everyday-luxe-hoodie/1453_3028_193?menu=cat4840004
Aether Morgan Technical Hoodie,$350.00,unknown,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTm52-sfxNUilxOHS8scBJy6A5H7lS06NjXS8-aekpt2Y8Y1AAYqOB6GetOs5sceKN0mYqzy0kSBHZdJIVoygj1WxVOq8b7Pg,https://aetherapparel.com/products/morgan-technical-hoodie-total-eclipse?variant=41014688383059&srsltid=AfmBOoobJgfSlShrRzXHfFmhfrA_Tde5Seeycvu3rympQ4XO4nBZa1SjbQo
All Seeing Eyes Orange Graphic Relaxed Hoodie,$19.00,unknown,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSE6kw7TzoeLq33gqxvdpJ3fkGPGvBU-uArZz5Mfhe__xXYsWpwfeufze28yF36XHs0xtQMTyMdBm-vU6SFqnJOlGfT8MSS1EQ8dTBqFRkU9NI0QqVYkOFO4g,https://www.rockstaroriginal.com/products/rsm-mhs-pho-19724-all-seeing-eyes-graphic-relaxed-hoodie-orange?variant=43046691668103&country=US&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOooiN-Xh01LrGa4SZHQxBwYg09pQIEANehQ2sjKIYz9AUkmX8vZW0kw
AllSaints Men's Redact Hoodie Nordstrom,$239.00,men,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRN8XYrop7uxX7fqOTDS6GSQLvDeVRmzcpV0xf5srtR_d0GRtUoQGnZfp9PpPXhh5xmLpZUPJ9EbQmbEiauQmeT0RwqfpRKUFBzDVaCcGALFgs-4LYX9DEZ2w,https://www.allsaints.com/us/men/sweatshirts-and-hoodies/redact-pullover-embroidered-logo-hoodie/USM001NC-162.html?utm_campaign=google_surfaces&utm_content=googlefreelistings
Alpine Badge Edition Hoodie,$55.00,unknown,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcR_PKZR3Rp1pC4E7idDb7_l4Xi6-P5m-zFu6DDezXPzQ3mosS7ZJLMxGBqzr9CxLn6PIcEJA-HWnG8RQWa4LHmJ5jRcuerlYqt0ysbe9SgyEWm8ZQy6goYutg,https://pureadirondacks.com/products/alpine-hoodie-badge-edition?variant=47282221154516&country=US&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOoqwTIOjZZF4yvu7Auqc1XRavue2tcKygmaSXOC6oj_jahCnZ2ZVfdc
American Giant Men's Classic Pullover Hoodie Made In the USA,$155.00,men,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRKZu_k-3NTNaaTVu2eA7JZu_mKwesO5vsVCrWnYV3k60WHQQhjnmrp09dMuqfsHnP9ZjnpQbK_74kHoKtjy8C7hKUtmgjez-j1Ww0p9fVSLZXw_EP9TzPM,https://www.american-giant.com/products/classic-pullover-black?srsltid=AfmBOorDd7-fgRABwyVEzNdx7JQiUil1zXVfZiQ2qyzyPQmU-npk0BHtXCM
AURALEE Vintage Hoodie,$441.00,unknown,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRHGnrt_YSPYRg_9Zfzt7tORz03UymGr8Mc2WMmsaMUxXib6te8uj_k57FLMYnQFxh3hTTRXLyEp4zKvRMMKdubgtVhpwoqVyXPQqqqUXybtyH22XqVTr_73A,https://www.julian-fashion.com/en-US/product/331995/auralee/sweatshirt/vintage_hoodie?nat=US&utm_source=google&utm_medium=cpc&srsltid=AfmBOorOPXnJ3pugjcYTzUAeUVBa46RVltnZJiKRXEsNxzcXfMud7JYkIDQ
Basic Girl Oversized Edikted Women's Hoodie,$32.80,women,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRfCy8SKU9Mp4CETUS_tqayR98R-kb-AoX04M7MmBY34FQie0cQ1u-z7I6mSpeLwjDcDDhf-hKhxWTfcpKs1OeWQQSpb27VMwx1mT6ulkQjvGNvf7WbHd-t,https://edikted.com/products/s22101_yellow?variant=47125545582759&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&country=US&srsltid=AfmBOorbANQK4vhIie79VDvJ6MC_3GO3BNb0SiqYgfKzdBlPyQi7e9t33-M
boohooMAN Men's Oversized Sun Bleached 13 Zip Hoodie,$23.00,men,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTknAg7AeaqHanhuqFF4mFbZGhD6S99ELu9IOkxL0cFS-mqjoTrc8NbZYUgQuZfvDCKuhJiKIE4NS_HXRr1oLV_MOAgWq2IvJFSW-Rq2kc,https://www.boohooman.com/us/product/boohooman-oversized-sun-bleached-13-zip-thru-hoodie_bmm79105?colour=charcoal&size=M&srsltid=AfmBOoqwc0_XTeCBNts8RFhrRhb7kez3M-OfPXYkdrQnmHAo8rMRNb-gV6I
BRUNT Men's The Shevlin Hoodie,$59.99,men,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRfGUp2eUs9OD3hwfg2kqg4LdAWMN8ADO-5H9MT3iD2_OD0sWgzncIDVy7BPdO53t0Rnak6P9DUN5SRf882H7jBdYwofjoC,https://www.farmandfleet.com/products/1583530-brunt-mens-the-shevlin-hoodie.html?blaintm_source=google&srsltid=AfmBOoqURjulrraI9cqvj7u49mPD5zc1yPjHVtUEAzsFcKR31caqDUvmdns
Burger Chest Men's Pullover Hoodie,$34.99,men,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcT97ovmsRAvzgNH-Mr_zMCIho9k2BsGx9EiFPuIHi1LRkRnCBEmJxtN7BBQiDLthXlavoywMHIiPE5V5zgPuwUwBdcpFktV6lGwfo8PDBvHo2x2dvT-mpIJ9A,https://kingsofny.com/products/burger-chest-mens-pullover-hoodie?variant=3866992017439&country=US&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOoq7Oh48jyceDZrznXNGrB2_lkQkUMkp98MBDualkYGlo9eDYSoAu7g
Carhartt Loose-Fit Midweight Logo Hoodie - Dusty Olive,$59.99,men,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRiaN5rYuqQ4IotcFAW1AfFvMJTbViT_wSHtTc2NRKTqKoA1j1Cr8L-vKVwPX6g99XCWfwyBcjDcAGvd1s8V3FwYebjFwEvwP8r7jLNV0xuB97-ZnnK7pl1Ig,https://www.basspro.com/shop/en/carhartt-loose-fit-midweight-logo-long-sleeve-sweatshirt-for-men
Carhartt Men's Force Relaxed Fit Lightweight Logo Graphic Sweatshirt,$52.49,men,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcT9IwTlsso5GBPGty0O1uha05gl0aDrtVgQAcRSC4GtWEteb3hE_RkS_nrH0okkCob2CpwSwXDLyBCgVmHIDgKu9fCL7UTOYDujm02bnXeqEFvyY5vvD4tGEz0,https://www.carhartt.com/product/107064-CRH4XLREG
"Carhartt Men's K288 Hoodie, XXL, Carbon Heather",$59.99,men,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTP9_Z6oBSaI2Rax_C0hYALu6fNCPGWNCpPmph3LrGIRZKe4suwKb_laniREE2uKgnIntRSBY5bCKgqZjqJWUIlHNGFFgHYTKD0M7yjQ4g,https://www.dickssportinggoods.com/p/carhartt-mens-k288-hoodie-15cttmcrhrttlgswtapo/15cttmcrhrttlgswtapo?sku=19046296&srsltid=AfmBOorO9qA-O-XhPdbt8ce7gjW02W05OWBirbrtQY2ETKNbN62NYkAyOcw
Carhartt Men's Loose Fit Midweight Logo Sleeve Sweatshirt,$59.99,men,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQV04lFhpaYk94tvJAvefezekvSly5zSA3o0n-ttP8xyFHNSLogdHXoN3tDvX8NnHI3UBOBFbW766NoShTWfbIZNh8ElK2BYIeeDLmdbtdMbBD_jOHp8E3he5k,https://www.basspro.com/shop/en/carhartt-loose-fit-midweight-logo-long-sleeve-sweatshirt-for-men
Carhartt Men's Rain Defender Paxton Heavyweight Hooded Sweatshirt,$64.99,men,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQo2fJ8AvXbOykKiLAgexQNmwm5gnonY3wjjFeCtKWON5azOym24MeEH9ndYezzyGtaBBLttv4JybbqOcXtDU5xnEHLB2Hh,https://north40.com/carhartt-men-s-paxton-heavyweight-hooded-sweatshirt?sku=831695&price=64.99&srsltid=AfmBOor9GABQjtES1gPHLAWjVlnDDa5QYb-ADCuV5A3tgCtAkuQLoHUEWbo#93=16864&276=15481&356=9237
Carhartt Men's Relaxed Fit Midweight Garment Dyed French Terry Graphic Sweatshirt,$74.99,men,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcR8y74V6UN8ellBOaI1mQiLGaUPxS5Hho9nOJIl6Uy0CsYvvLhvKcOBiN8GaWHhGo1PqzGkd8iiHdodbFkrBGCZO7AhorPzeZ4Zxp6zufY,https://www.dickssportinggoods.com/p/carhartt-mens-garment-dye-hoodie-23cttmmftgrmntdyhmoa/23cttmmftgrmntdyhmoa?sku=25292943&srsltid=AfmBOoroRX8MrUwvcLJsioh_9IdA3hIdCsRA_fFKMTRIFaAmOtq0CopHzco
Carhartt Women's Relaxed Fit Midweight Logo Sleeve Graphic Hoodie,$59.99,women,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQP7D796v3UdifA5BYzTjpAMmh7NMaLdCDtaPnbLcI_yxTyA_PXqXIYp9p-TAHxKByTINeF7PDqj61OfH67oOgtmOPUQ1AvHGZtCthrGT9yIvuhA8YmcXkb,https://www.dickssportinggoods.com/p/carhartt-womens-clarksburg-graphic-sleeve-hoodie-19cttwwclrksbrgslapoa/19cttwwclrksbrgslapoa?sku=26380160&srsltid=AfmBOoq1iC9jJfqJgM1tc-4KQj6KNxIbok8VfiUda5m4ixvAtwDMzXpptHc
Carre International Star Hoodie,$79.00,men,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSXHP5x79kTOTi5IeU10Hh5zJhIrYw-FCyiajWYtANnTBWwzec9TO7akZ73Rwb5ffvvbLVF5JPE_J_8s2QIMhfogw1jjzLo6bSWkIEzbVqu,https://www.culturekings.com/products/carre-international-star-hoodie-charcoal-mens?srsltid=AfmBOoqzdgm4IwLPPGdvbq9QpPQ-FMCBNJgQXK4yYxeY1zR4owKWJ9jh8M8
Champion Men's Powerblend Fleece Hoodie,$37.50,men,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQsZ-8NVYXkbGJDQbTaoG_mX6ZDbIAjH23RO4HcUN5Rs8qrJ2U_1MhKvbXxqYi5tm-c5RSsyhYlcHgC9LIAEpbn_a1YeONSY7OZDwQBRrXS6LhQXtquZc5pgg,https://www.champion.com/products/champion-powerblend-hoodie-c-logo-granite-heather?variant=46989907099840&country=US&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOopzMqyPnH86MbDhJ5-mhOX-gKoc0fk8zlFtwtmTGVyGIaJzMPWUzrw
Champion Men's Powerblend Hooded Sweatshirt,$26.04,unisex,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcT75ro8QAlXocXII-ivWRf67hvV_UVivfMvzESb8n_wdgqq6n-a1e3lxq7qX6mzeqrkzzm3uzWD0xphxfPqK9NGAYKXg0rgZcl46SsRZqFyVVhMGpIA14I3,https://theparkwholesale.com/products/champion-s700-unisex-powerblend%C2%AE-hooded-sweatshirt?currency=USD&variant=50989320438055&stkn=4e641ec6de40&srsltid=AfmBOoorbVT4lv_4USVK6rVsjUBDtOi4MbpCjIx9LOnyQ6RjQvvmw3614fo
Chicago Tribune C Hoodie,$52.99,unknown,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRH0E3nY_TJ7wMVXT4cnskBfMDbWTO7a-LF-sCekPrgCahUbH5jXc07cAuq9plv8e9YoyVnEZ195nc7Tn4-nceRNaW3Q1PwLZ7CvbSO1CERxIRApW_3BJ26L-I,https://store.chicagotribune.com/product/7QCMCT023/chicago-tribune-c-hoodie?sku=7QCMCT023LZBK&srsltid=AfmBOopRxioaXVVilZn31qpiKDkDBl84vr8jajPaq89e6lf-lA-R1xBgFQQ
Comfort Colors Lightweight Fleece Hooded Sweatshirt,$25.23,unknown,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRqYJYdghBZhjZAUJc46XkMf33HqJN7FAS-FxZBuwRe_6Fcn4NwGVDJNAESo-7OAgKapHstCQAZX5hS5DufSEEoaEjkRYgK1ZUy9fId_IO0Ordzoo8I53as,https://www.jiffy.com/comfortcolors-1467CC.html?ac=Hydrangea&size=L&srsltid=AfmBOorhjOlajqL4t4URC7tFHg8cB0Z4f9oAoZHcoGxgQ7bGUT7Uu3stpSA
Comfrt Oversized Pastel Hoodie,$65.00,unknown,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQHEAXz4l81MAeDYHk9RVvlXORf44eywRCU_hb6UNh17aUV9ZnoMbFfvKUzKgMjcpGhLduEQoX-ApNLDbod3AyFTWuEyXRxcEcx9n2Oil1lLfkDq3awQyRpWg,https://www.comfrt.com/products/pastel-collection?variant=44358865027116&srsltid=AfmBOorKQeVGsOmkMBf5Hs_5Hib1ihBXxkXQFr4qYTtvGf3RxqcTeTetCVA
Comfrt Oversized Signature Hoodie,$31.20,unisex,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSAkJ3PMA8ld9J5_yc137WarV4jy3cEEiP4rjn831MlzRhKbF6rvXyseK1zMHOo1LyIsFViW7JxwHfNPVsJEp-gTtNjzkMm2zU7GVg-bLF0o_Nh7aaiBFhe,https://www.comfrt.com/products/signature-fit-unisex-hoodie?variant=41938291097644&srsltid=AfmBOoojjIArs6MNuUZtK9EPC1YOCj_kA5PywDAxxUHPH7K-JGV8fWUhgkg
Core Classic Hoodie,$168.00,unknown,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTlSc75vtXis_Y8j-BOH_KvyrzqfQTVquxaiNWl9gjeM3ZYJxqevEdBf7s9fNXuGfc0hyR6oLxtxWRjUvbiLcFF2khYsEpSfqy6ZkDgC_PgTUm14Mi5RRpv,https://noahny.com/products/classic-hoodie-2?variant=41207675289739&utm_source=google&utm_medium=organic&utm_campaign=noah&utm_content=Core%20Classic%20Hoodie&currency=USD&srsltid=AfmBOoqqMws-mvwPApOMgW8odVuxL2xnVPCQB8PYHb8EKEeor6qkPtUJlTg
Cotton Hoodie,$154.00,unknown,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcS4EmTQoe_GHIwWJHtfUojC-dKjnElon26JLZyZJMxvcH0Nd9AGFp_UiDvjwnP1KM3R9tMEN3EusuQK5dqkxySjYAkWCw0nG6zLgvyar2sugRwjaJrclk7rEg,https://www.scottevest.com/products/the-scottevest-hoodie-cotton?variant=42345948643543&srsltid=AfmBOorL4SDAakAb8mbN7zWBQ5LJNcb84_wzoMLNAwtwaRUPp2xgJFaeCdE
Cotton On Men's Box Fit Graphic Hoodie,$30.00,men,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSwq6B6VpjjBnRHT4Cm_GevYA4CvU8B-vY16pUU3Y7Q0Fs4NM-FY8VQ6sDbVyWAUkv4qv9j1Hlpsq8Bw44MxwIJxnc4n23oAUAGAmu__IXwaTuhkUQPetC2DA,https://cottonon.com/US/box-fit-graphic-hoodie/9361618512653.html?srsltid=AfmBOorgoIirSQ8odWjdRCqofd7OLA7_C_mL0u8ZSPtXiZEHF8U1fO09ooI
Cotton On Men's Box Fit Hoodie,$59.99,men,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQkTxKfq6dzXMoM5hUJLBCv_Z2x8Qb1dRMqEPXQn9VQ_g7F0yfaypj8mn_yISBHUlRUosX-PWTVzs2_aCVrc9Kjz6ORFrepr10UrNmkUid8MIwCClNdmk9n,https://cottonon.com/US/box-fit-hoodie/9360104738256.html?srsltid=AfmBOoqVgzXkGe-xuck1Pnb3BOqhkvHcZRzAYqBustf1hLumZFR9r7KYpRA
Custom Gildan Midweight 50/50 Pullover Hoodie - Heather Dark Green - Size S - Sample,$24.45,unknown,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRAQBiCacWm24AOef9MsT3gh6m9fdFebA6yjmpJxslB8tXz9z0JWyzGron7FMY_Kt9YvBtB0r_F4R4UHorB5DWU144OJO5Kng,https://www.customink.com/products/styles/gildan-midweight-50-50-pullover-hoodie/108200?PK=108242&cid=uaj0-00cy-5555&quote_fc=1&noindex=1&pc=PLA-154982&quote_qty=min&samples=true&utm_medium=pla&dummystring=true&printed_sample=true&srsltid=AfmBOor3A0V2ZezCA3W2laygf7NSZWLQFNf-Yep8reJXQil9njwdrpV-mVY
Custom Gildan Midweight 50/50 Pullover Hoodie - Violet - Size M - Sample,$24.45,unknown,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTvO7QV3IKvPQMhf-LFyU36ZXvvS9Mzc5Ne4ugxJrWdzJv_QnsuH_DuqNOHGlS9rV8dTs0WliZilYfmZ5xxRUY2eEyPdxVB,https://www.customink.com/products/styles/gildan-midweight-50-50-pullover-hoodie/108200?PK=108245&cid=uaj0-00cy-5555&quote_fc=1&noindex=1&pc=PLA-154982&quote_qty=min&samples=true&utm_medium=pla&dummystring=true&printed_sample=true&srsltid=AfmBOopL5n4DFd-azCWQXWL4Z1sZ2bUCVyWh4B43SDVrPhlrgoEvtennYcM
